week;GPRC_ARG;GPRC_AUS;GPRC_BEL;GPRC_BRA;GPRC_CAN;GPRC_CHN;GPRC_DEU;GPRC_DNK;GPRC_ESP;GPRC_FIN;GPRC_FRA;GPRC_GBR;GPRC_HUN;GPRC_IDN;GPRC_IND;GPRC_ITA;GPRC_JPN;GPRC_KOR;GPRC_MEX;GPRC_NLD;GPRC_POL;GPRC_PRT;GPRC_RUS;GPRC_SAU;GPRC_SWE;GPRC_TUR;GPRC_USA;GPRC_VEN;GPRC_ZAF;conflict_count;OPEP_involved;OPEP_conflict_count;USA_involved;USA_conflict_count;Russia_involved;Russia_conflict_count;Iran_involved;Iran_conflict_count;shock_event;num_elections;elections_next_6_weeks;num_compulsory_voting;avg_voter_turnout;GEPU_current;GEPU_ppp;GEPU_Australia;GEPU_Brazil;GEPU_Canada;GEPU_Chile;GEPU_Hybrid China;GEPU_France;GEPU_Germany;GEPU_Greece;GEPU_India;GEPU_Ireland;GEPU_Italy;GEPU_Japan;GEPU_Korea;GEPU_Pakistan;GEPU_Russia;GEPU_Spain;GEPU_Singapore;GEPU_UK;GEPU_US;GEPU_SCMP China;GEPU_Mainland China;GEPU_Sweden;GEPU_Mexico;OPEP_sanction_active;num_sanctions;num_OPEP_sanctioned;num_OPEP_sanctions_active;avg_sanction_duration;severity_index;zew_weekly
2010-03-15;0,010181916877627373;0,06787944585084915;0,030545750632882118;0,09503122419118881;0,11539506167173386;0,37673091888427734;0,19685038924217224;0,047515612095594406;0,04072766751050949;0,006787944585084915;0,23418408632278442;0,7432799339294434;0,010181916877627373;0,05769753083586693;0,1798805296421051;0,06787944585084915;0,12218300253152847;0,19345642626285553;0,06448547542095184;0,07127341628074646;0,030545750632882118;0,016969861462712288;0,5532174706459045;0,11200108379125595;0,05090958625078201;0,1357588917016983;1,6630464792251587;0,02715177834033966;0,016969861462712288;10,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;2;0;0,0;107,51686756846391;108,40137933768557;113,42232993005614;105,3700668151342;141,96584007342454;62,82676315307617;135,35216005678575;169,56921673538247;116,47019690925322;111,75493983718893;96,48685457904365;161,807479244963;98,56237044494462;85,82671784838813;114,65792083740234;70,4767918617964;67,20615633794868;99,0850601196289;111,1950477504326;208,94072334740846;124,68750888053152;90,39569948015684;143,9223773;68,50535566;41,271404346439496;1;181;5;20;6274,657458563536;2,0386740331491713;44,5
2010-03-22;0,010181916877627373;0,06787944585084915;0,030545750632882118;0,09503122419118881;0,11539506167173386;0,37673091888427734;0,19685038924217224;0,047515612095594406;0,04072766751050949;0,006787944585084915;0,23418408632278442;0,7432799339294434;0,010181916877627373;0,05769753083586693;0,1798805296421051;0,06787944585084915;0,12218300253152847;0,19345642626285553;0,06448547542095184;0,07127341628074646;0,030545750632882118;0,016969861462712288;0,5532174706459045;0,11200108379125595;0,05090958625078201;0,1357588917016983;1,6630464792251587;0,02715177834033966;0,016969861462712288;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;2;0;0,0;107,51686756846391;108,40137933768557;113,42232993005614;105,3700668151342;141,96584007342454;62,82676315307617;135,35216005678575;169,56921673538247;116,47019690925322;111,75493983718893;96,48685457904365;161,807479244963;98,56237044494462;85,82671784838813;114,65792083740234;70,4767918617964;67,20615633794868;99,0850601196289;111,1950477504326;208,94072334740846;124,68750888053152;90,39569948015684;143,9223773;68,50535566;41,271404346439496;1;181;5;20;6274,657458563536;2,0386740331491713;44,5
2010-03-29;0,010181916877627373;0,06787944585084915;0,030545750632882118;0,09503122419118881;0,11539506167173386;0,37673091888427734;0,19685038924217224;0,047515612095594406;0,04072766751050949;0,006787944585084915;0,23418408632278442;0,7432799339294434;0,010181916877627373;0,05769753083586693;0,1798805296421051;0,06787944585084915;0,12218300253152847;0,19345642626285553;0,06448547542095184;0,07127341628074646;0,030545750632882118;0,016969861462712288;0,5532174706459045;0,11200108379125595;0,05090958625078201;0,1357588917016983;1,6630464792251587;0,02715177834033966;0,016969861462712288;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;3;0;0,0;107,51686756846391;108,40137933768557;113,42232993005614;105,3700668151342;141,96584007342454;62,82676315307617;135,35216005678575;169,56921673538247;116,47019690925322;111,75493983718893;96,48685457904365;161,807479244963;98,56237044494462;85,82671784838813;114,65792083740234;70,4767918617964;67,20615633794868;99,0850601196289;111,1950477504326;208,94072334740846;124,68750888053152;90,39569948015684;143,9223773;68,50535566;41,271404346439496;1;181;5;20;6274,657458563536;2,0386740331491713;44,5
2010-04-05;0,028473803773522377;0,049829158931970596;0,09609908610582352;0,08542141318321228;0,1459282487630844;0,5623576045036316;0,27406036853790283;0,032033029943704605;0,09609908610582352;0,014236901886761189;0,2669419050216675;0,7545558214187622;0,003559225471690297;0,028473803773522377;0,2811788022518158;0,06406605988740921;0,09609908610582352;0,3630410134792328;0,15304669737815857;0,0818621888756752;0,07474373281002045;0,017796127125620842;0,7901480793952942;0,0818621888756752;0,06762528419494629;0,16016514599323273;1,9718109369277954;0,024914579465985298;0,11389521509408951;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;3;0;0,6437999999999999;103,76085011345404;99,53061844019194;92,62320648390845;55,740765345205986;103,85632546886194;67,3184814453125;83,71610445994335;152,00736059535694;153,83554692754655;146,23956998656948;94,1680456639857;196,066611802387;110,837816658247;112,99712735817916;138,25706481933594;83,5573742088994;71,59264677067807;98,70111846923828;104,46594295762509;214,023665889702;123,70220486752557;46,74543089909611;95,04216108;74,82032805;86,82881805670402;1;181;5;20;6274,657458563536;2,0386740331491713;53,0
2010-04-12;0,028473803773522377;0,049829158931970596;0,09609908610582352;0,08542141318321228;0,1459282487630844;0,5623576045036316;0,27406036853790283;0,032033029943704605;0,09609908610582352;0,014236901886761189;0,2669419050216675;0,7545558214187622;0,003559225471690297;0,028473803773522377;0,2811788022518158;0,06406605988740921;0,09609908610582352;0,3630410134792328;0,15304669737815857;0,0818621888756752;0,07474373281002045;0,017796127125620842;0,7901480793952942;0,0818621888756752;0,06762528419494629;0,16016514599323273;1,9718109369277954;0,024914579465985298;0,11389521509408951;13,0;1,0;3,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0;2;0;0,0;103,76085011345404;99,53061844019194;92,62320648390845;55,740765345205986;103,85632546886194;67,3184814453125;83,71610445994335;152,00736059535694;153,83554692754655;146,23956998656948;94,1680456639857;196,066611802387;110,837816658247;112,99712735817916;138,25706481933594;83,5573742088994;71,59264677067807;98,70111846923828;104,46594295762509;214,023665889702;123,70220486752557;46,74543089909611;95,04216108;74,82032805;86,82881805670402;1;181;5;20;6274,657458563536;2,0386740331491713;53,0
2010-04-19;0,028473803773522377;0,049829158931970596;0,09609908610582352;0,08542141318321228;0,1459282487630844;0,5623576045036316;0,27406036853790283;0,032033029943704605;0,09609908610582352;0,014236901886761189;0,2669419050216675;0,7545558214187622;0,003559225471690297;0,028473803773522377;0,2811788022518158;0,06406605988740921;0,09609908610582352;0,3630410134792328;0,15304669737815857;0,0818621888756752;0,07474373281002045;0,017796127125620842;0,7901480793952942;0,0818621888756752;0,06762528419494629;0,16016514599323273;1,9718109369277954;0,024914579465985298;0,11389521509408951;9,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;3;0;0,5357;103,76085011345404;99,53061844019194;92,62320648390845;55,740765345205986;103,85632546886194;67,3184814453125;83,71610445994335;152,00736059535694;153,83554692754655;146,23956998656948;94,1680456639857;196,066611802387;110,837816658247;112,99712735817916;138,25706481933594;83,5573742088994;71,59264677067807;98,70111846923828;104,46594295762509;214,023665889702;123,70220486752557;46,74543089909611;95,04216108;74,82032805;86,82881805670402;1;181;5;20;6274,657458563536;2,0386740331491713;53,0
2010-04-26;0,028473803773522377;0,049829158931970596;0,09609908610582352;0,08542141318321228;0,1459282487630844;0,5623576045036316;0,27406036853790283;0,032033029943704605;0,09609908610582352;0,014236901886761189;0,2669419050216675;0,7545558214187622;0,003559225471690297;0,028473803773522377;0,2811788022518158;0,06406605988740921;0,09609908610582352;0,3630410134792328;0,15304669737815857;0,0818621888756752;0,07474373281002045;0,017796127125620842;0,7901480793952942;0,0818621888756752;0,06762528419494629;0,16016514599323273;1,9718109369277954;0,024914579465985298;0,11389521509408951;11,0;1,0;2,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0;2;0;0,0;103,76085011345404;99,53061844019194;92,62320648390845;55,740765345205986;103,85632546886194;67,3184814453125;83,71610445994335;152,00736059535694;153,83554692754655;146,23956998656948;94,1680456639857;196,066611802387;110,837816658247;112,99712735817916;138,25706481933594;83,5573742088994;71,59264677067807;98,70111846923828;104,46594295762509;214,023665889702;123,70220486752557;46,74543089909611;95,04216108;74,82032805;86,82881805670402;1;181;5;20;6274,657458563536;2,0386740331491713;53,0
2010-05-03;0,017060188576579094;0,05800464004278183;0,11600928008556366;0,22519448399543762;0,18083800375461578;0,6482871770858765;0,2729630172252655;0,03412037715315819;0,12283335626125336;0,040944453328847885;0,3753241300582886;0,8188890218734741;0,006824075244367123;0,02729630097746849;0,2729630172252655;0,06482871621847153;0,2593148648738861;0,47768527269363403;0,1330694705247879;0,040944453328847885;0,047768525779247284;0,05459260195493698;0,5595741868019104;0,08188890665769577;0,05118056386709213;0,2729630172252655;2,033574342727661;0,023884262889623642;0,03412037715315819;9,0;1,0;2,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1;3;0;0,6577;146,78329174235074;141,45899161316603;279,4252733977306;110,47719257608392;143,36071169277722;106,66116333007812;139,67480943443104;368,2284460521463;156,3809576278984;135,78917465620123;113,86794399378972;139,148780721574;114,94949165378587;180,9474655659578;147,4567108154297;91,097227702804;162,10675897697223;149,98333740234375;151,9179979113825;238,26550103335578;147,7632571041711;156,54861802795406;106,9251537;118,1579874;115,21094448157679;1;181;5;20;6274,657458563536;2,0386740331491713;45,8
2010-05-10;0,017060188576579094;0,05800464004278183;0,11600928008556366;0,22519448399543762;0,18083800375461578;0,6482871770858765;0,2729630172252655;0,03412037715315819;0,12283335626125336;0,040944453328847885;0,3753241300582886;0,8188890218734741;0,006824075244367123;0,02729630097746849;0,2729630172252655;0,06482871621847153;0,2593148648738861;0,47768527269363403;0,1330694705247879;0,040944453328847885;0,047768525779247284;0,05459260195493698;0,5595741868019104;0,08188890665769577;0,05118056386709213;0,2729630172252655;2,033574342727661;0,023884262889623642;0,03412037715315819;13,0;1,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;4;0;0,0;146,78329174235074;141,45899161316603;279,4252733977306;110,47719257608392;143,36071169277722;106,66116333007812;139,67480943443104;368,2284460521463;156,3809576278984;135,78917465620123;113,86794399378972;139,148780721574;114,94949165378587;180,9474655659578;147,4567108154297;91,097227702804;162,10675897697223;149,98333740234375;151,9179979113825;238,26550103335578;147,7632571041711;156,54861802795406;106,9251537;118,1579874;115,21094448157679;1;181;5;20;6274,657458563536;2,0386740331491713;45,8
2010-05-17;0,017060188576579094;0,05800464004278183;0,11600928008556366;0,22519448399543762;0,18083800375461578;0,6482871770858765;0,2729630172252655;0,03412037715315819;0,12283335626125336;0,040944453328847885;0,3753241300582886;0,8188890218734741;0,006824075244367123;0,02729630097746849;0,2729630172252655;0,06482871621847153;0,2593148648738861;0,47768527269363403;0,1330694705247879;0,040944453328847885;0,047768525779247284;0,05459260195493698;0,5595741868019104;0,08188890665769577;0,05118056386709213;0,2729630172252655;2,033574342727661;0,023884262889623642;0,03412037715315819;8,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;5;0;0,0;146,78329174235074;141,45899161316603;279,4252733977306;110,47719257608392;143,36071169277722;106,66116333007812;139,67480943443104;368,2284460521463;156,3809576278984;135,78917465620123;113,86794399378972;139,148780721574;114,94949165378587;180,9474655659578;147,4567108154297;91,097227702804;162,10675897697223;149,98333740234375;151,9179979113825;238,26550103335578;147,7632571041711;156,54861802795406;106,9251537;118,1579874;115,21094448157679;1;181;5;20;6274,657458563536;2,0386740331491713;45,8
