week,GPRC_BEL,GPRC_CAN,GPRC_CHN,GPRC_DEU,GPRC_FRA,GPRC_GBR,GPRC_JPN,GPRC_KOR,GPRC_POL,GPRC_SAU,GPRC_TUR,GPRC_USA,conflict_count,OPEP_involved,OPEP_conflict_count,USA_involved,Iran_involved,Iran_conflict_count,shock_event,num_elections,elections_next_6_weeks,num_compulsory_voting,avg_voter_turnout,GEPU_current,GEPU_Australia,GEPU_Brazil,GEPU_Canada,GEPU_Chile,GEPU_France,GEPU_Germany,GEPU_Greece,GEPU_India,GEPU_Ireland,GEPU_Italy,GEPU_Japan,GEPU_Korea,GEPU_Pakistan,GEPU_Russia,GEPU_Spain,GEPU_UK,GEPU_US,GEPU_Sweden,GEPU_Mexico,OPEP_sanction_active,num_sanctions,zew_weekly,close_gold_norm,Volume_gold,kurtosis_gold,close_oil_norm,Volume_oil,kurtosis_oil,close_gas_norm,Volume_gas,kurtosis_gas
2010-03-15,0.0305457506328821,0.1153950616717338,0.3767309188842773,0.1968503892421722,0.2341840863227844,0.7432799339294434,0.1221830025315284,0.1934564262628555,0.0305457506328821,0.1120010837912559,0.1357588917016983,1.6630464792251587,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0,2,0,,107.51686756846392,113.42232993005614,105.3700668151342,141.96584007342454,62.82676315307617,169.56921673538247,116.47019690925322,111.75493983718891,96.48685457904364,,98.56237044494462,85.82671784838813,114.65792083740234,,67.20615633794868,,208.9407233474085,124.68750888053152,,41.271404346439496,1,181,44.5,1.0015173896179812,250,0.3417397011773886,1.032702838799323,1661778,-0.6553543388498113,0.7447746446806783,426707,1.5506861549877886
2010-03-22,0.0305457506328821,0.1153950616717338,0.3767309188842773,0.1968503892421722,0.2341840863227844,0.7432799339294434,0.1221830025315284,0.1934564262628555,0.0305457506328821,0.1120010837912559,0.1357588917016983,1.6630464792251587,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,107.51686756846392,113.42232993005614,105.3700668151342,141.96584007342454,62.82676315307617,169.56921673538247,116.47019690925322,111.75493983718891,96.48685457904364,,98.56237044494462,85.82671784838813,114.65792083740234,,67.20615633794868,,208.9407233474085,124.68750888053152,,41.271404346439496,1,181,44.5,1.0080022209036157,306,0.1594223663924516,1.0378570824601308,1275630,-1.7077916869928833,0.7006010377378016,497066,1.3693821779269315
2010-03-29,0.0305457506328821,0.1153950616717338,0.3767309188842773,0.1968503892421722,0.2341840863227844,0.7432799339294434,0.1221830025315284,0.1934564262628555,0.0305457506328821,0.1120010837912559,0.1357588917016983,1.6630464792251587,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,,107.51686756846392,113.42232993005614,105.3700668151342,141.96584007342454,62.82676315307617,169.56921673538247,116.47019690925322,111.75493983718891,96.48685457904364,,98.56237044494462,85.82671784838813,114.65792083740234,,67.20615633794868,,208.9407233474085,124.68750888053152,,41.271404346439496,1,181,44.5,0.9933706953179108,158771,3.563268117972364,1.028868905649171,1501556,0.5820959336259808,0.6654424316626254,393985,-1.047387791047055
2010-04-05,0.0960990861058235,0.1459282487630844,0.5623576045036316,0.2740603685379028,0.2669419050216675,0.7545558214187622,0.0960990861058235,0.3630410134792328,0.0747437328100204,,0.1601651459932327,1.9718109369277956,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0.6437999999999999,103.76085011345404,92.62320648390843,55.74076534520599,103.85632546886194,,152.00736059535694,153.83554692754657,146.23956998656948,,,,112.99712735817916,138.25706481933594,,71.59264677067807,98.70111846923828,,123.70220486752557,,86.82881805670402,1,181,53.0,1.0106124110850256,65746,3.1855384478765245,1.071537465927057,1155889,1.4796588938562572,0.676335581924448,457718,2.895066306816432
2010-04-12,0.0960990861058235,0.1459282487630844,0.5623576045036316,0.2740603685379028,0.2669419050216675,0.7545558214187622,0.0960990861058235,0.3630410134792328,0.0747437328100204,,0.1601651459932327,1.9718109369277956,13.0,1.0,3.0,1.0,0.0,0.0,0.0,0,2,0,,103.76085011345404,92.62320648390843,55.74076534520599,103.85632546886194,,152.00736059535694,153.83554692754657,146.23956998656948,,,,112.99712735817916,138.25706481933594,,71.59264677067807,98.70111846923828,,123.70220486752557,,86.82881805670402,1,181,53.0,1.0408779228465317,5074,0.4545706866081271,1.0851085583368791,1924451,2.358842712931658,0.6711853423913823,678863,3.120190041362936
2010-04-19,0.0960990861058235,0.1459282487630844,0.5623576045036316,0.2740603685379028,0.2669419050216675,0.7545558214187622,0.0960990861058235,0.3630410134792328,0.0747437328100204,,0.1601651459932327,1.9718109369277956,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1,3,0,,103.76085011345404,92.62320648390843,55.74076534520599,103.85632546886194,,152.00736059535694,153.83554692754657,146.23956998656948,,,,112.99712735817916,138.25706481933594,,71.59264677067807,98.70111846923828,,123.70220486752557,,86.82881805670402,1,181,53.0,1.037391664246649,1247,1.2224828830916117,1.0666243855295845,1643150,0.1295478787482427,0.6786978444412248,719099,-0.7138366300048986
2010-04-26,0.0960990861058235,0.1459282487630844,0.5623576045036316,0.2740603685379028,0.2669419050216675,0.7545558214187622,0.0960990861058235,0.3630410134792328,0.0747437328100204,,0.1601651459932327,1.9718109369277956,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0,2,0,,103.76085011345404,92.62320648390843,55.74076534520599,103.85632546886194,,152.00736059535694,153.83554692754657,146.23956998656948,,,,112.99712735817916,138.25706481933594,,71.59264677067807,98.70111846923828,,123.70220486752557,,86.82881805670402,1,181,53.0,1.0360730137498897,509,-1.0592824491900146,1.0667767215995363,1865880,-1.2713828518330947,0.6870450901691936,503860,-1.9843197036043805
2010-05-03,0.1160092800855636,0.1808380037546157,0.6482871770858765,0.2729630172252655,0.3753241300582886,0.8188890218734741,0.2593148648738861,0.477685272693634,0.0477685257792472,0.0818889066576957,0.2729630172252655,2.033574342727661,9.0,1.0,2.0,1.0,0.0,0.0,0.0,1,3,0,,146.78329174235074,279.4252733977306,110.47719257608392,143.36071169277722,106.66116333007812,368.2284460521463,156.3809576278984,135.78917465620123,113.86794399378972,,114.94949165378588,180.9474655659578,147.4567108154297,,162.10675897697223,149.98333740234375,238.26550103335575,147.7632571041711,,115.2109444815768,1,181,45.8,1.0592847199758504,914,-0.6275116408918135,1.0744446460138035,1974091,1.41273311767395,0.6807011974265121,550179,1.8642399324180072
2010-05-10,0.1160092800855636,0.1808380037546157,0.6482871770858765,0.2729630172252655,0.3753241300582886,0.8188890218734741,0.2593148648738861,0.477685272693634,0.0477685257792472,0.0818889066576957,0.2729630172252655,2.033574342727661,13.0,1.0,7.0,0.0,0.0,0.0,0.0,0,4,0,,146.78329174235074,279.4252733977306,110.47719257608392,143.36071169277722,106.66116333007812,368.2284460521463,156.3809576278984,135.78917465620123,113.86794399378972,,114.94949165378588,180.9474655659578,147.4567108154297,,162.10675897697223,149.98333740234375,238.26550103335575,147.7632571041711,,115.2109444815768,1,181,45.8,1.074873602315808,501,-2.00086743061708,0.9946172909769064,2663415,4.162216934728006,0.6717195512794999,468690,-1.1559415100064152
2010-05-17,0.1160092800855636,0.1808380037546157,0.6482871770858765,0.2729630172252655,0.3753241300582886,0.8188890218734741,0.2593148648738861,0.477685272693634,0.0477685257792472,0.0818889066576957,0.2729630172252655,2.033574342727661,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0,5,0,,146.78329174235074,279.4252733977306,110.47719257608392,143.36071169277722,106.66116333007812,368.2284460521463,156.3809576278984,135.78917465620123,113.86794399378972,,114.94949165378588,180.9474655659578,147.4567108154297,,162.10675897697223,149.98333740234375,238.26550103335575,147.7632571041711,,115.2109444815768,1,181,45.8,1.110278228154628,599,-1.957336145465157,0.9346452302334796,2179529,0.9819137086004304,0.7166611208141418,623356,-1.3323193120283827
2010-05-24,0.1160092800855636,0.1808380037546157,0.6482871770858765,0.2729630172252655,0.3753241300582886,0.8188890218734741,0.2593148648738861,0.477685272693634,0.0477685257792472,0.0818889066576957,0.2729630172252655,2.033574342727661,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1,6,0,,146.78329174235074,279.4252733977306,110.47719257608392,143.36071169277722,106.66116333007812,368.2284460521463,156.3809576278984,135.78917465620123,113.86794399378972,,114.94949165378588,180.9474655659578,147.4567108154297,,162.10675897697223,149.98333740234375,238.26550103335575,147.7632571041711,,115.2109444815768,1,181,45.8,1.0773483266377677,636,2.3997137426188555,0.8824172231966536,1618536,0.5289043124546531,0.6897496087387776,474378,3.3306359161601016
2010-05-31,0.1160092800855636,0.1808380037546157,0.6482871770858765,0.2729630172252655,0.3753241300582886,0.8188890218734741,0.2593148648738861,0.477685272693634,0.0477685257792472,0.0818889066576957,0.2729630172252655,2.033574342727661,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,,146.78329174235074,279.4252733977306,110.47719257608392,143.36071169277722,106.66116333007812,368.2284460521463,156.3809576278984,135.78917465620123,113.86794399378972,,114.94949165378588,180.9474655659578,147.4567108154297,,162.10675897697223,149.98333740234375,238.26550103335575,147.7632571041711,,115.2109444815768,1,181,45.8,1.0917630704653998,359835,2.1480919789500863,0.9165291948571854,1623404,-5.152296155005828,0.7028798497684274,347736,-3.841532846969372
2010-06-07,0.1066391468048095,0.1857585161924362,0.3715170323848724,0.2579979300498962,0.3405572772026062,0.9253525733947754,0.120399035513401,0.2270381897687912,0.0756793916225433,0.0756793916225433,0.7430340647697449,2.119023084640503,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1,5,1,,133.79187672233874,223.95130974857503,52.25696751113061,139.38205393703433,106.67937469482422,135.45886657506682,143.1194668427787,143.76381846677336,151.37906163275056,,160.79039833506351,200.8664397869404,152.0056610107422,,123.89997161384838,142.48199462890625,242.65689297501476,129.73219825852576,,45.00507585183824,1,181,28.7,1.1035405243246497,10827,-1.1371323909081426,0.921670745459774,2134855,0.0391179327001243,0.7704507743230745,697569,1.5885234931321186
2010-06-14,0.1066391468048095,0.1857585161924362,0.3715170323848724,0.2579979300498962,0.3405572772026062,0.9253525733947754,0.120399035513401,0.2270381897687912,0.0756793916225433,0.0756793916225433,0.7430340647697449,2.119023084640503,9.0,1.0,3.0,0.0,0.0,0.0,0.0,2,4,0,,133.79187672233874,223.95130974857503,52.25696751113061,139.38205393703433,106.67937469482422,135.45886657506682,143.1194668427787,143.76381846677336,151.37906163275056,,160.79039833506351,200.8664397869404,152.0056610107422,,123.89997161384838,142.48199462890625,242.65689297501476,129.73219825852576,,45.00507585183824,1,181,28.7,1.1100976143587855,3167,-1.5662386350257522,0.9413482691385506,2032399,2.12090248095628,0.7986310872365256,652351,-2.198760809010725
2010-06-21,0.1066391468048095,0.1857585161924362,0.3715170323848724,0.2579979300498962,0.3405572772026062,0.9253525733947754,0.120399035513401,0.2270381897687912,0.0756793916225433,0.0756793916225433,0.7430340647697449,2.119023084640503,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2,0,,133.79187672233874,223.95130974857503,52.25696751113061,139.38205393703433,106.67937469482422,135.45886657506682,143.1194668427787,143.76381846677336,151.37906163275056,,160.79039833506351,200.8664397869404,152.0056610107422,,123.89997161384838,142.48199462890625,242.65689297501476,129.73219825852576,,45.00507585183824,1,181,28.7,1.121188615619841,1184,-0.2895440892356653,0.9810842147849478,1216658,1.7342005756834808,0.8413690082901208,623649,-3.173587323816598
2010-06-28,0.1066391468048095,0.1857585161924362,0.3715170323848724,0.2579979300498962,0.3405572772026062,0.9253525733947754,0.120399035513401,0.2270381897687912,0.0756793916225433,0.0756793916225433,0.7430340647697449,2.119023084640503,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,0,,133.79187672233874,223.95130974857503,52.25696751113061,139.38205393703433,106.67937469482422,135.45886657506682,143.1194668427787,143.76381846677336,151.37906163275056,,160.79039833506351,200.8664397869404,152.0056610107422,,123.89997161384838,142.48199462890625,242.65689297501476,129.73219825852576,,45.00507585183824,1,181,28.7,1.1223808298444289,1035,-0.7496317689417982,0.9830646611796108,1450695,3.237573690125957,0.7975292510551714,428278,-1.971958533408456
2010-07-05,0.0668214112520217,0.1230920702219009,0.2180488109588623,0.2356334030628204,0.1899134814739227,0.9319828152656556,0.0597875788807868,0.1371597349643707,0.0140676656737923,0.0879229083657264,0.2321164757013321,1.6248153448104858,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,,141.87093837436038,184.57755083998123,70.36706175228889,153.93521375057986,86.59661102294922,187.11679620988332,193.8954319811794,106.00977372983404,100.37033051637285,,144.46775976560252,140.9728400225275,119.2075424194336,,123.31896354062988,105.17088317871094,237.9694288975137,,,81.62571676228026,1,181,21.2,1.106665527770005,709,3.9349558475428736,0.9415386843831604,1342271,-4.215666282708005,0.7806761535240576,424641,-2.7549102421267566
2010-07-12,0.0668214112520217,0.1230920702219009,0.2180488109588623,0.2356334030628204,0.1899134814739227,0.9319828152656556,0.0597875788807868,0.1371597349643707,0.0140676656737923,0.0879229083657264,0.2321164757013321,1.6248153448104858,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,,141.87093837436038,184.57755083998123,70.36706175228889,153.93521375057986,86.59661102294922,187.11679620988332,193.8954319811794,106.00977372983404,100.37033051637285,,144.46775976560252,140.9728400225275,119.2075424194336,,123.31896354062988,105.17088317871094,237.9694288975137,,,81.62571676228026,1,181,21.2,1.0833273687341665,230,-0.9285278960230948,0.9458677533461294,1519256,-0.9291293785301368,0.7491152322013956,475196,-1.7940699743937465
2010-07-19,0.0668214112520217,0.1230920702219009,0.2180488109588623,0.2356334030628204,0.1899134814739227,0.9319828152656556,0.0597875788807868,0.1371597349643707,0.0140676656737923,0.0879229083657264,0.2321164757013321,1.6248153448104858,12.0,1.0,4.0,1.0,0.0,0.0,0.0,0,0,0,,141.87093837436038,184.57755083998123,70.36706175228889,153.93521375057986,86.59661102294922,187.11679620988332,193.8954319811794,106.00977372983404,100.37033051637285,,144.46775976560252,140.9728400225275,119.2075424194336,,123.31896354062988,105.17088317871094,237.9694288975137,,,81.62571676228026,1,181,21.2,1.0834357458317814,189,0.8839131934380138,0.9733655568804462,1487084,2.1845615854801697,0.7437396134673466,593793,4.584193001505671
2010-07-26,0.0668214112520217,0.1230920702219009,0.2180488109588623,0.2356334030628204,0.1899134814739227,0.9319828152656556,0.0597875788807868,0.1371597349643707,0.0140676656737923,0.0879229083657264,0.2321164757013321,1.6248153448104858,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0,,141.87093837436038,184.57755083998123,70.36706175228889,153.93521375057986,86.59661102294922,187.11679620988332,193.8954319811794,106.00977372983404,100.37033051637285,,144.46775976560252,140.9728400225275,119.2075424194336,,123.31896354062988,105.17088317871094,237.9694288975137,,,81.62571676228026,1,181,21.2,1.0746568260703038,180,-0.9209000407940148,0.9934239594767458,1454439,1.2347383490685289,0.7658764967831402,541041,-2.286782025463915
2010-08-02,0.0375474020838737,0.2215296775102615,0.3266624212265014,0.1877370178699493,0.2065107226371765,0.6345511078834534,0.146434873342514,0.1764727979898452,0.030037922784686,0.1201516911387443,0.1689633131027221,1.7309353351593018,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0,,120.98942221669944,,84.71240933921884,144.82897522618424,59.51881790161133,170.7781121156391,146.92627324532936,114.99740437960727,89.10888210345854,,111.56591378723688,146.47833589977327,140.9466552734375,115.24948003499075,161.87393059783116,,269.24424208790765,127.228173207006,,62.42527048864155,1,181,14.0,1.057062912298783,269211,3.25502014642289,0.9981973048487096,1643121,-1.194900064741919,0.7979967106991437,561157,4.574769555199818
2010-08-09,0.0375474020838737,0.2215296775102615,0.3266624212265014,0.1877370178699493,0.2065107226371765,0.6345511078834534,0.146434873342514,0.1764727979898452,0.030037922784686,0.1201516911387443,0.1689633131027221,1.7309353351593018,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,,120.98942221669944,,84.71240933921884,144.82897522618424,59.51881790161133,170.7781121156391,146.92627324532936,114.99740437960727,89.10888210345854,,111.56591378723688,146.47833589977327,140.9466552734375,115.24948003499075,161.87393059783116,,269.24424208790765,127.228173207006,,62.42527048864155,1,181,14.0,1.080238456075082,2885,-0.0456183894503201,1.0389996804700568,1483726,-1.0858698392768993,0.7595993612451579,666764,2.3453820467057245
2010-08-16,0.0375474020838737,0.2215296775102615,0.3266624212265014,0.1877370178699493,0.2065107226371765,0.6345511078834534,0.146434873342514,0.1764727979898452,0.030037922784686,0.1201516911387443,0.1689633131027221,1.7309353351593018,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0,1,0,,120.98942221669944,,84.71240933921884,144.82897522618424,59.51881790161133,170.7781121156391,146.92627324532936,114.99740437960727,89.10888210345854,,111.56591378723688,146.47833589977327,140.9466552734375,115.24948003499075,161.87393059783116,,269.24424208790765,127.228173207006,,62.42527048864155,1,181,14.0,1.0924675381376028,1743,-0.5550025994220444,0.9766154834389248,1757112,-2.86957738664037,0.7170284207694034,602889,0.8014322804213876
2010-08-23,0.0375474020838737,0.2215296775102615,0.3266624212265014,0.1877370178699493,0.2065107226371765,0.6345511078834534,0.146434873342514,0.1764727979898452,0.030037922784686,0.1201516911387443,0.1689633131027221,1.7309353351593018,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0,2,0,,120.98942221669944,,84.71240933921884,144.82897522618424,59.51881790161133,170.7781121156391,146.92627324532936,114.99740437960727,89.10888210345854,,111.56591378723688,146.47833589977327,140.9466552734375,115.24948003499075,161.87393059783116,,269.24424208790765,127.228173207006,,62.42527048864155,1,181,14.0,1.1098627568884505,591,2.1859740414445845,0.9449790746145518,1217176,0.6601974783427753,0.6964941879996241,451268,2.700168713650257
2010-08-30,0.0375474020838737,0.2215296775102615,0.3266624212265014,0.1877370178699493,0.2065107226371765,0.6345511078834534,0.146434873342514,0.1764727979898452,0.030037922784686,0.1201516911387443,0.1689633131027221,1.7309353351593018,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0,2,0,,120.98942221669944,,84.71240933921884,144.82897522618424,59.51881790161133,170.7781121156391,146.92627324532936,114.99740437960727,89.10888210345854,,111.56591378723688,146.47833589977327,140.9466552734375,115.24948003499075,161.87393059783116,,269.24424208790765,127.228173207006,,62.42527048864155,1,181,14.0,1.1162934106504148,1403,-0.3165415493726522,0.9327916853640272,1785796,-0.8200470539775218,0.6407345839894156,404820,1.1093546004292951
2010-09-06,0.0527500361204147,0.1055000722408294,0.3376002311706543,0.2074834704399109,0.2496834993362426,0.6189337372779846,0.1934167891740799,0.1969334632158279,0.0351666882634162,0.0668167099356651,0.0808833837509155,1.5473343133926392,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,0,,132.57019497389464,155.93391411319877,84.33953491021539,202.2310228431912,50.67113876342773,214.5264336835718,111.59323887873222,80.25552870539329,99.39948897500037,,126.1278499696438,123.94327579201946,170.0675048828125,,104.35622609142588,105.94867706298828,233.2443664439402,186.74124807429988,,59.98311277674519,1,181,-4.3,1.1279128136568817,268,-2.10608894347142,0.9376983925968234,1585487,-0.1891309166059667,0.6372287341764091,418212,3.0967478035888227
2010-09-13,0.0527500361204147,0.1055000722408294,0.3376002311706543,0.2074834704399109,0.2496834993362426,0.6189337372779846,0.1934167891740799,0.1969334632158279,0.0351666882634162,0.0668167099356651,0.0808833837509155,1.5473343133926392,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1,2,0,,132.57019497389464,155.93391411319877,84.33953491021539,202.2310228431912,50.67113876342773,214.5264336835718,111.59323887873222,80.25552870539329,99.39948897500037,,126.1278499696438,123.94327579201946,170.0675048828125,,104.35622609142588,105.94867706298828,233.2443664439402,186.74124807429988,,59.98311277674519,1,181,-4.3,1.1292269328222964,81,1.1284717419340442,0.9563285767376972,1919808,0.5351714295585968,0.6429048538681127,548410,-1.3121928848662012
